SK_ID_CURR,TARGET
102051,0.09234295413187475
102052,0.06667859444747687
102054,0.07920550658542938
102062,0.11321924394802754
102067,0.09825711941359687
102068,0.09283717091132337
102070,0.07130340786088042
102090,0.07484996375322946
102092,0.14017820471897474
102099,0.1288943902196713
102100,0.05201389976919831
102112,0.10151791313697531
102113,0.09838669651406529
102122,0.10112303574309536
102123,0.07397730517884862
102125,0.06822189077905906
102126,0.10590494527851178
102146,0.09404676606589984
102147,0.10294706273733621
102151,0.08574681587977294
102158,0.09187845223682269
102159,0.07514741019237356
102162,0.07082110363200604
102165,0.08010294896078454
102166,0.09979674492993541
102174,0.0665958013498106
102193,0.13331349644400056
102198,0.08604432629924759
102205,0.10364633864829673
102206,0.09662809482927065
102218,0.08892408760433262
102221,0.09469234158585926
102230,0.08575296855530559
102238,0.0872292319843824
102248,0.06409424485663005
102252,0.10357999673137634
102259,0.0648136778076282
102262,0.10012588698830024
102273,0.06953038498327589
102286,0.08925598932341093
102293,0.08093516324070162
102294,0.05886348045025962
102296,0.07196763029236199
102298,0.10581449213062225
102303,0.07457917663987072
102309,0.09191833722641268
102315,0.06724843778373074
102340,0.07589076281374917
102342,0.06710907415946897
102344,0.0838790788159528
102346,0.10969706992908876
102347,0.06419453864254049
102374,0.10735532880103701
102380,0.10326215115721248
102387,0.08228529530639574
102393,0.07553438874482125
102403,0.08231505385554364
102413,0.08862534118816187
102414,0.06629842254423353
102415,0.0787421837157439
102416,0.08309056887067118
102439,0.08874468927614815
102441,0.08318652117261262
102443,0.07745840012926727
102444,0.10017198835127389
102445,0.14366751627426233
102448,0.07040242549428459
102449,0.09109741911073857
102450,0.13216269050662388
102456,0.07400147094336007
102458,0.09463949066110688
102459,0.077632197664814
102465,0.05314764465678004
102470,0.1292354838597175
102471,0.06270719926269444
102475,0.11551324034470804
102476,0.10815820084297431
102506,0.06986707951159
102509,0.06859547596517528
102519,0.08168676521977236
102522,0.07301512264180224
102545,0.07053881706486778
102549,0.12093648138350026
102562,0.06685411799976898
102563,0.07905049899406331
102568,0.10156963545310094
102582,0.1115929134184896
102592,0.05686062375795124
102597,0.08191071932165113
102605,0.09837308469011895
102614,0.09193756651100868
102617,0.0932086427592169
102634,0.06432513984439812
102652,0.06269731907994593
102655,0.045870626090254094
102671,0.05739002449323194
102694,0.07757166598078047
102701,0.10109617315132303
102703,0.04887155445697049
102704,0.06735760672310959
102713,0.042042130408761896
102720,0.09054253977584856
102731,0.07238134215165452
102733,0.0755718876496447
102749,0.10596505968008481
102755,0.06906000134330219
102763,0.07815647659757619
102770,0.10500038366380451
102772,0.09236972251350997
102799,0.0917286422644537
102838,0.08503616742356476
102854,0.07707068581097197
102862,0.12097025758538284
102863,0.09061210459272477
102867,0.07041831683598868
102868,0.06861251151597467
102878,0.08837566201992877
102887,0.08725919247497993
102898,0.10778025555043898
102904,0.08165214735146378
102912,0.12852999121541275
102919,0.06277572838257993
102927,0.07425358561487062
102932,0.095638329641685
102933,0.1368091765273573
102935,0.05625200297585921
102958,0.09806509758629957
102969,0.09543803409007427
102971,0.07393994087811008
102975,0.0666163736914583
102979,0.10170182295754429
102982,0.05947902855460296
102987,0.12172227266875504
102989,0.08299039368514924
102995,0.08627741129351699
102996,0.08698854034685688
103000,0.05648469594127517
103001,0.10488469353816787
103004,0.0796677313836527
103010,0.08303654484713907
103025,0.10538782255491004
103029,0.09933472654839273
103046,0.09331081923008795
103056,0.07875377260423864
103062,0.07845739932073509
103078,0.10320293369113705
103083,0.059005442053030606
103092,0.08799975185786532
103096,0.08216002315853058
103097,0.1179426984657265
103102,0.12652721054297852
103112,0.08908045982423418
103132,0.05707959476227721
103144,0.08594249935324909
103145,0.0805369562799385
103146,0.06767767010577062
103147,0.10786574784611577
103158,0.07723811606545637
103171,0.11038692497844481
103173,0.061489340953067094
103184,0.09293619982012262
103195,0.09820546589208404
103196,0.06069598465671536
103206,0.07460204399247276
103230,0.08525095678251482
103231,0.10639885569016629
103232,0.09087318337429369
103239,0.12440733786643471
103240,0.08272354456614267
103243,0.06837233332339664
103252,0.0977902831508307
103258,0.07610042948663562
103259,0.09988203197754311
103279,0.07055949117307177
103280,0.052791034722650954
103286,0.08335814207610065
103287,0.12284864936840713
103290,0.08897866311091332
103298,0.09136590008954655
103315,0.04880502883128643
103319,0.07657615270066791
103334,0.11258192678540518
103336,0.113801775099289
103345,0.0868393781266576
103368,0.07651773992922997
103371,0.10512056085607553
103377,0.07156047896113626
103398,0.06103038018234434
103404,0.06060078251822244
103408,0.107116002005623
103410,0.07632923645816682
103418,0.07299238594873182
103420,0.11458063446604846
103432,0.10313850288148368
103433,0.0703151997195563
103436,0.0641597997656984
103440,0.08347147994376024
103453,0.07787948970407375
103459,0.10507843759505507
103460,0.08075649570098227
103461,0.06319909512677972
103462,0.09080286327859774
103473,0.0953932942068553
103474,0.05223652736725936
103475,0.11299178373735036
103478,0.10908586197254029
103480,0.09614080346166302
103484,0.06356780252429745
103494,0.08938659766305625
103513,0.1065682383220734
103515,0.08559001628111416
103516,0.1542286380415223
103525,0.11023415789464486
103541,0.11544821514941118
103544,0.07122241938646529
103562,0.11673277301520654
103570,0.1569056426700754
103572,0.12440957240106484
103574,0.06861542260789359
103575,0.09251371518338207
103591,0.10718454684711334
103594,0.07173138429235354
103609,0.06432927817921862
103613,0.06707543349698013
103614,0.08026931291406678
103615,0.060698737440357135
103624,0.1100088291776714
103625,0.12988080140583239
103628,0.1353042314525669
103629,0.06671769776560522
103647,0.0770636327755381
103648,0.09358891730621664
103651,0.07345845063736127
103658,0.05722385451087238
103668,0.07642261448224048
103669,0.07598267852534317
103676,0.07994357890620528
103682,0.07661131358719937
103683,0.05857565224304806
103689,0.06647994889299323
103725,0.04925841822681117
103733,0.09702616176990705
103744,0.049598062718796736
103762,0.10262664252751873
103771,0.12390605536406138
103773,0.06265341336743645
103783,0.10403710857334522
103784,0.0977680276192399
103808,0.06520887955209176
103812,0.06779023981277155
103813,0.08744953220299419
103814,0.08778164244827491
103818,0.13467457221330661
103824,0.08403041743416131
103828,0.05347967398743757
103830,0.08511202061840473
103840,0.06364332093000895
103842,0.11042602303530608
103847,0.11666174294735815
103848,0.09418057124195664
103851,0.0578998531615796
103854,0.11547290940271718
103857,0.18227333995050998
103861,0.057565834331274573
103862,0.08375629402969478
103865,0.09576757700958792
103870,0.05268599048683398
103876,0.09632174234140078
103891,0.1433810591182418
103908,0.06776208315518205
103914,0.08459939667079192
103918,0.09526979427418564
103940,0.10035899339035158
103963,0.12806441234445204
103966,0.09915939335705617
103971,0.1192857164194151
103980,0.11003642887105784
103984,0.07805671593003756
103985,0.0856300607144437
103998,0.1256016806926636
104019,0.0763663110919806
104026,0.08856929507539285
104035,0.12295061117902663
104044,0.07587071838813846
104045,0.08465950865816946
104047,0.11229702688270346
104051,0.0643065363802769
104058,0.07776389849511728
104063,0.06847183204695113
104066,0.09122415409788308
104087,0.05066721311310357
104089,0.07548622320254232
104095,0.07992349362604771
104098,0.1148349387093349
104104,0.05592033803218906
104110,0.08900968967053617
104120,0.08351130154768739
104122,0.05833699340471936
104131,0.08344612054473653
104132,0.09225615770565469
104135,0.05707231019419254
104136,0.0836459838903634
104149,0.07332140189366836
104150,0.08382072077399337
104156,0.09115031900526413
104165,0.09033527162878845
104175,0.07565751716522169
104179,0.1043201704258648
104184,0.0927118371433191
104206,0.06513997495390432
104216,0.10255926323950659
104230,0.14882270937028205
104257,0.05776960449468244
104272,0.05186741654301555
104273,0.08839617141132557
104278,0.05021694380887431
104294,0.10126299303424825
104295,0.07453535163995362
104297,0.06541561319671607
104298,0.09520460937603238
104308,0.09998227053759144
104318,0.08068150612706317
104319,0.06235206187061284
104320,0.10474320662080544
104327,0.09970423353083255
104334,0.08807496458789929
104344,0.10563502203851177
104350,0.0675450580302014
104351,0.09696731541398561
104354,0.10624216661204325
104369,0.13104984137415263
104376,0.08847346396895334
104381,0.08393802331931673
104384,0.09614919517348595
104391,0.05602099379754297
104394,0.09186702407480758
104398,0.11934216052482595
104402,0.07423324217360425
104408,0.08719792787775522
104409,0.05272476508603317
104410,0.12417642520637545
104412,0.07973492543252549
104417,0.11513535455105751
104424,0.08870535692100338
104426,0.06591503648475491
104435,0.08362121315050723
104445,0.07050149201434315
104458,0.05781991952915429
104460,0.08608319162766807
104466,0.0753611243965816
104472,0.10431644865902019
104473,0.11572844978323528
104479,0.05410581439178634
104480,0.07741381637962408
104482,0.1162464253848118
104499,0.056451377704386387
104501,0.05135378075433415
104502,0.06879836096651601
104506,0.0870077546967699
104510,0.060682645379190304
104512,0.05624998744470283
104520,0.13144397207928502
104528,0.10348180162753476
104529,0.09461993167586287
104541,0.10050862277199152
104578,0.05945199074044321
104584,0.08378327754365944
104588,0.10384316608879406
104602,0.07420352145090463
104610,0.05940026637588376
104611,0.08971097423014449
104618,0.11594369601343532
104620,0.0784452917498373
104622,0.05606565627495362
104624,0.07032202377544748
104625,0.09627192228702909
104634,0.12663432510743705
104639,0.1018852820639989
104646,0.07770598673695925
104647,0.06616403208276171
104652,0.05390360447116024
104670,0.087416245719495
104677,0.07279991210527205
104685,0.11926909188761824
104691,0.09486966793659292
104696,0.07792446176349202
104699,0.06101776958488727
104712,0.11439898405845716
104714,0.07852127577233223
104717,0.08053039623971767
104718,0.07659571220881627
104740,0.06688902370778897
104741,0.09707262072540442
104743,0.04421877495621362
104744,0.09241249637522027
104747,0.10217567241016608
104767,0.08414230460714953
104772,0.20172405423620568
104776,0.13034617644080815
104779,0.06500025796348
104814,0.08373053918317147
104815,0.07743328926090372
104830,0.09691718729186759
104831,0.1203815170601017
104833,0.11174240654676346
104839,0.07348599383960598
104840,0.0910451927525063
104860,0.08351543163612202
104861,0.06017891960966315
104866,0.08539669135607787
104870,0.07071049287443304
104877,0.09383968426794746
104878,0.0577734156694923
104879,0.0753097402704499
104880,0.08997681511888303
104899,0.08153202602533272
104906,0.05663478233884962
104907,0.11301926812793632
104913,0.09220400361918307
104916,0.11437898406124748
104921,0.09454126870023745
104930,0.0754345354141902
104931,0.09350301223255106
104936,0.0999930143510703
104937,0.07660072706931798
104942,0.07928592607243935
104943,0.07580628104298318
104969,0.10494833075504315
104972,0.14101467973196832
104988,0.0912830118610869
105013,0.10315126896154203
105015,0.08948053007220232
105019,0.06987000671430484
105027,0.09566056378963254
105030,0.101952971243157
105035,0.15871829273888577
105041,0.06461983377298461
105051,0.13650908528750258
105056,0.07331820045178553
105067,0.16974728278063375
105071,0.09820838729424176
105072,0.06203957327037221
105074,0.134262411215426
105091,0.10681060576022951
105101,0.07203601186392242
105103,0.08616196560671815
105134,0.09403030383268296
105139,0.08734981188001822
105142,0.13559857787031432
105146,0.08273364314963155
105163,0.0800776581017808
105168,0.10715726261756864
105172,0.05486679464664447
105176,0.12755008383448907
105195,0.08396481420500905
105196,0.12697356459841364
105197,0.05942782808002947
105203,0.08539380746088325
105223,0.08201102666773999
105227,0.09146940549760398
105228,0.05984710491185469
105230,0.114965580981892
105231,0.13917400374710803
105239,0.0778307823499672
105242,0.11416857095991043
105244,0.08753985007555384
105245,0.10862403103417213
105248,0.049740885495982795
105249,0.07623275231008755
105266,0.12539213770835791
105271,0.1319945495899067
105276,0.10180600905802377
105282,0.10059487214503414
105292,0.08557924067738253
105297,0.046667597802871594
105332,0.11391535205638208
105333,0.07605868592330577
105343,0.060446630012562536
105344,0.05535221708097962
105345,0.09913785774355319
105357,0.08627834094547188
105359,0.08575159228072436
105366,0.07251396722966225
105367,0.10104554056947199
105370,0.045751561411837706
105377,0.08666575893146776
105390,0.09142160514346369
105399,0.06556496350710916
105403,0.07635573885177292
105404,0.08247134780031902
105414,0.06592803610922664
105417,0.08233468828176736
105425,0.12004448938241391
105452,0.0652549762816428
105454,0.11171473617612931
105456,0.1232795042046449
105470,0.09096268421485025
105471,0.05328982585678405
105483,0.08522662887124408
105493,0.10583365777124107
105508,0.12078599539770614
105514,0.09840546689293835
105515,0.05381159904578727
105528,0.1280490802695584
105529,0.06647661278286297
105531,0.06442991304896309
105532,0.06926298814460523
105558,0.05456050389574704
105574,0.08399255431895551
105578,0.05617660233962125
105584,0.1411834435408883
105595,0.10097668886931968
105617,0.1038154669474296
105618,0.07845039832284735
105621,0.07281311642292775
105625,0.07074428122877477
105629,0.07962781751537222
105630,0.059584219904637956
105634,0.0680373194804553
105635,0.09318936777943326
105641,0.08268075589438181
105647,0.10991970767805617
105648,0.07801208825680302
105655,0.06773711360323899
105657,0.06265297055945176
105672,0.1139563897590774
105678,0.08858957616440381
105682,0.07419048591469735
105691,0.08938126104911712
105692,0.07815592799767276
105706,0.11354510631489355
105712,0.11014261073306915
105720,0.08609168154967509
105734,0.07138207687948177
105735,0.08649843635079485
105736,0.08870745767760321
105737,0.050995500329430614
105738,0.1229801151769495
105740,0.11914378105164725
105744,0.06718995450420469
105747,0.10807762669099105
105749,0.10049840832367254
105754,0.08661179282053011
105758,0.06705102601919773
105760,0.07382320279671852
105767,0.08456968499708296
105784,0.11622767159334206
105791,0.08602549880579767
105802,0.0820711714172883
105807,0.11857040402951854
105809,0.07322734235919048
105816,0.08233541187279159
105817,0.05512179119269791
105824,0.1102319375087617
105832,0.10015314574626437
105856,0.08200841603380955
105865,0.0737950071496331
105899,0.07042229596698547
105906,0.04641453582309124
105916,0.08530204759076952
105923,0.09695723490178322
105937,0.09699243891912775
105965,0.062356642480177304
105966,0.08363823256068574
105968,0.07033232648825169
105973,0.07554405519612993
105976,0.100569296995146
105978,0.061808473948558415
105979,0.06772288208843381
105991,0.09600992782402754
105998,0.07672492336902632
105999,0.08843819724953748
106000,0.09615623252490686
106001,0.08920085504418068
106010,0.07740358289119947
106011,0.09811420791303506
106013,0.10549181877180328
106015,0.08514080014237792
106026,0.06370536326110096
106032,0.06677693262750592
106035,0.08507645052885708
106040,0.078148596039737
106041,0.11965255742050343
106044,0.0515335997037369
106053,0.09727485854761464
106054,0.06112564267893584
106065,0.11305478043288858
106081,0.06697013568400816
106083,0.08870420878872776
106087,0.08911772501462056
106090,0.08799467859327702
106101,0.047973328618434785
106102,0.1156909115974452
106109,0.07572657780949149
106116,0.06139171560260997
106150,0.06335731963217388
106155,0.1775809934562844
106166,0.08934978984374504
106176,0.08051906824605515
106189,0.06450313426368513
106199,0.11003423301497152
106205,0.09983794891491547
106206,0.0865664630922598
106211,0.08243374201902577
106214,0.0591681689470451
106216,0.0693224007583804
106217,0.09423191826656073
106225,0.07457287650560107
106249,0.06297976570491119
106256,0.08277321531442516
106258,0.07043985266527218
106261,0.08721819404700969
106262,0.10408914096870725
106264,0.049339797070726256
106271,0.08791651522591942
106276,0.08035022168076046
106277,0.08587972191710962
106286,0.10152777493919911
106293,0.05976581024161026
106295,0.07276223958207485
106296,0.08953107924702246
106297,0.11572198134518927
106298,0.08335144510471508
106311,0.06467388009766958
106314,0.11501428851082685
106320,0.10288281301004464
106334,0.09204820091208223
106346,0.0720115896988645
106347,0.06998700452043444
106349,0.08208645494660292
106354,0.09653510008522458
106360,0.06268138430170991
106373,0.07468206440248024
106377,0.06944073952957454
106386,0.10220191748872537
106387,0.09999236252209999
106391,0.05283947276343903
106401,0.11964921041555089
106411,0.11563254274509552
106413,0.11479506531457756
106426,0.09222863692243734
106427,0.06381223860855767
106428,0.11704647606120265
106434,0.09784293344078371
106438,0.08437858697991507
106440,0.09808872956307647
106441,0.05999742985523143
106452,0.11564310885177699
106453,0.0822804017337321
106454,0.09841080749105838
106457,0.08553358837877865
106484,0.0682574315753275
106488,0.14490819994240198
106491,0.08296017875775799
106514,0.0807636599479705
106527,0.0808352261448708
106528,0.07063593815608382
106529,0.0577297269445415
106534,0.11804525738311172
106550,0.10281185914910977
106577,0.07908309378496142
106585,0.1291024950734594
106590,0.06444213815647744
106607,0.07631480730891221
106610,0.10054074471170225
106611,0.08785408275169725
106612,0.12664162869317672
106624,0.058869981084011265
106631,0.061504171689237004
106647,0.16180170248178197
106660,0.11232191301797159
106674,0.09105997696216023
106687,0.06664876551491991
106712,0.10038392136094497
106713,0.08572623971875745
106717,0.06731921405216007
106720,0.08856329567813426
106721,0.08718946841227036
106724,0.0746676946514418
106735,0.09585460001398237
106739,0.09066140753037276
106740,0.08000812329345619
106754,0.06514636847717824
106760,0.1618175552066715
106761,0.09549859172425862
106784,0.11222130641930016
106787,0.08496014692818651
106797,0.06460733883021598
106798,0.07440387476485291
106802,0.11831792906740142
106803,0.09400321931789893
106804,0.14202950223787014
106805,0.07173605479917879
106810,0.11332914945144217
106812,0.09258428479891107
106813,0.06718242753187995
106817,0.06516306051157877
106822,0.11324141297005974
106823,0.08579308360252831
106827,0.05799140328967201
106841,0.07215771165045211
106851,0.09511706389460105
106852,0.09543169668499757
106853,0.14292919474231638
106854,0.1553883213584202
106861,0.10209979858078749
106873,0.11752880109731767
106877,0.06777741835684468
106878,0.08278969829146783
106881,0.10234875762702418
106900,0.0864968346640784
106906,0.06523995329549702
106907,0.0785930343438347
106914,0.08017619538883004
106916,0.0976474048264165
106924,0.07206792626690532
106931,0.06811784351722895
106936,0.11036060028976487
106937,0.08361705920907672
106938,0.06159265806465664
106939,0.09370892194043962
106943,0.0758172195075556
106944,0.07555833974689548
106967,0.09926074734268477
106980,0.07045159243744334
106986,0.05976349110626375
106987,0.08336792202515582
106990,0.05990429695188374
107013,0.04668086130454829
107023,0.09085901942603619
107033,0.06408764385290555
107037,0.09359057288061096
107048,0.0945545600007629
107071,0.10194382816182543
107081,0.04988937195199111
107113,0.07668283972709766
107130,0.059358387685503215
107131,0.0797975110844659
107145,0.08662969152325585
107156,0.07891854029750667
107219,0.0738013039435326
107222,0.1319738074257841
107223,0.1805940747319377
107232,0.11426385479003065
107245,0.08339212447945245
107246,0.048555290201775195
107247,0.06514599889477644
107256,0.05910066978489159
107259,0.08337706350978887
107260,0.04855428551326694
107279,0.12913278861367827
107280,0.07297034955734794
107281,0.08396901264429563
107285,0.08248294961628051
107329,0.09675101107679628
107337,0.08353390263794008
107349,0.07348546419543002
107350,0.09256843454369462
107351,0.0564922192414326
107359,0.14987075081277318
107391,0.08137447413425039
107394,0.1026300979002955
107395,0.06109120084257107
107406,0.11066757943098493
107416,0.1104579029360385
107417,0.08011340041187098
107418,0.08026348398681217
107419,0.0687752182456244
107444,0.08391669967417073
107445,0.09542627026715028
107446,0.08455759733982994
107460,0.08943140026285938
107470,0.08904195540046085
107475,0.06666321170998817
107520,0.09447837873564635
107526,0.07355092274284872
107527,0.050381308905831756
107530,0.06197184539894655
107532,0.13771077982341384
107534,0.10573139888183286
107535,0.08992134158109553
107554,0.10793855429363469
107556,0.08379887829180664
107559,0.10003738574787409
107561,0.056561660882908496
107564,0.07125729946370259
107566,0.09027356028896633
107571,0.0686734700368707
107590,0.08945084958095507
107602,0.0877324832920859
107625,0.11375557998541247
107626,0.1294661462889931
107635,0.0827058199602166
107636,0.06845548170202184
107645,0.08960761616900277
107652,0.09782716609125147
107655,0.05407759146108345
107668,0.06520503995881714
107670,0.07247747547399996
107677,0.044460151828756324
107680,0.10312072387804984
107683,0.09031479059238859
107684,0.06376870787801324
107691,0.08269636631074503
107692,0.11372878031682566
107703,0.0980114614897624
107709,0.05095804319781676
107710,0.07948784420800777
107721,0.09460001486772764
107725,0.0951762016914985
107727,0.10891306312484157
107739,0.07781111491103883
107740,0.10620694559565165
107741,0.09042128803212525
107747,0.07884099074353003
107765,0.13647752182865414
107768,0.0613328933997051
107775,0.09657265005955888
107782,0.11685053184188163
107790,0.06557336136837033
107801,0.06887482449696361
107807,0.05481384796950934
107811,0.11685613946686055
107817,0.10834632389050705
107826,0.07200768914741346
107838,0.08490502438177605
107839,0.07900178708579579
107843,0.07216697586562419
107847,0.06432240878783009
107849,0.09565246956010792
107850,0.08341901616646977
107867,0.09947579069844778
107871,0.0937950914561992
107908,0.08057871444724891
107913,0.1265624475534882
107927,0.09218559716965767
107931,0.05152092565879653
107955,0.05865997152260021
107962,0.07913146851875882
107977,0.07563424244706278
107978,0.07666591023576783
107993,0.06308643021074209
108010,0.08284719839817224
108016,0.09428645535890054
108018,0.14166221711183064
108027,0.12366733506525196
108045,0.08389596263032773
108069,0.11987633179634072
108082,0.10428082246416213
108089,0.0873135947983434
108092,0.07170846423007358
108106,0.07065979597060898
108112,0.0751337986941611
108120,0.11953030340324466
108122,0.1753787350041452
108135,0.1244351260238805
108170,0.07276248146779962
108171,0.0869431327776061
108177,0.06411591948575371
108180,0.11046655282885744
108183,0.09055608304259602
108184,0.055058906698996796
108185,0.08618531520431569
108192,0.09126028686233063
108195,0.1051245426586872
108196,0.11404905459002034
108218,0.0613644836205134
108219,0.12290489384427375
108243,0.1088775750004753
108249,0.05624406901132046
108251,0.05130261080402301
